duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,history__ShADacdtfF,history__ShAdDaf,history__ShADadtctfFR,history__ShADadttfF,history__ShADadttcfF,history__ShAdDatf,history__ShADadtcfF,history__ShAdDaft,history__ShADadtctfF,history__DdAtaFf,history__ShADad,history__Dd,history__ShADadf,history__CCCC,history__ShDadAf,history__C,history__S,history__D,history__ShAD,history__ShAdD,history__CCC,history__ShAfdtDr,history__ShAdDfr,history__ShAdDatfr,history__ShAdfDr,tunnel_parents__-,local_orig,local_resp,id.orig_h,id.resp_h,proto,service,conn_state
3.145205,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.143205,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.065967,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
0.949944,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.140208,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.133462,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.13172,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.1297,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.127981,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.120981,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001748,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
3.109236,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
1.099865,75.0,243.0,0,7,447,7,615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.099875,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.125359,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.88001,75.0,243.0,0,8,499,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.134727,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.12896,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,77.78.107.252,udp,-,S0
0.939963,74.0,242.0,0,7,446,6,562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,195.113.144.201,udp,-,S0
3.149954,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.147947,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.1422,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.090436,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.140471,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.102731,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.100971,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
4.113402,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.091384,74.0,242.0,0,8,498,6,562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.097374,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.12197,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.137462,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001495,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
3.089241,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.118723,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.116702,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,77.78.107.252,udp,-,S0
1.096121,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
2.100557,75.0,243.0,0,8,507,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.152969,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001988,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,195.113.144.201,udp,-,SF
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.15095,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.092747,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001497,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
1.201315,75.0,243.0,0,7,447,7,615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.084984,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
1.092377,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.103371,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.08301,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.080992,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.15919,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.107228,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.019473,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
3.094736,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.092963,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.14498,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,77.78.107.252,udp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.142463,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,195.113.144.201,udp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
4.094649,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.140715,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.138711,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.899972,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.026727,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.135709,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
4.094657,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
4.380755,75.0,243.0,0,10,679,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,89.221.210.188,udp,-,S0
3.133213,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.123959,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
4.078424,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.104733,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.005994,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
3.090241,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
4.098927,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.085249,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
2.079805,75.0,243.0,0,8,507,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
1.115865,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001997,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,77.78.107.252,udp,-,SF
4.114154,75.0,243.0,0,9,567,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
3.144709,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
1.089629,75.0,243.0,0,7,447,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
2.098803,75.0,243.0,0,8,507,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,192.168.1.195,195.113.144.201,udp,-,S0
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.142972,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
1.010174,75.0,243.0,0,8,499,6,563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,irc,S3
0.0,0.0,0.0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
3.140968,0.0,0.0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,185.244.25.235,tcp,-,S0
0.001746,48.0,48.0,0,1,76,1,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,192.168.1.195,147.231.100.5,udp,-,SF
